,Time,Open,High,Low,Close,Volume,VolumeForecast
26253,2022-06-10 13:30:00,1842.694,1843.618,1841.638,1842.64,1111660.004,1865406.058989043
26254,2022-06-10 14:30:00,1842.64,1843.458,1833.511,1834.796,1934999.943,2380864.2274062787
26255,2022-06-10 15:30:00,1834.796,1845.698,1824.948,1838.129,4478360.176,3494602.1045944947
26256,2022-06-10 16:30:00,1838.129,1843.584,1828.298,1833.638,4368480.206,4481382.05985696
26257,2022-06-10 17:30:00,1833.638,1859.428,1828.788,1855.763,4556230.068,4708502.260939887
26258,2022-06-10 18:30:00,1855.778,1867.653,1854.974,1867.173,4010739.803,4154562.0459954115
26259,2022-06-10 19:30:00,1867.173,1875.868,1865.828,1871.608,3273809.91,3336629.427591198
26260,2022-06-10 20:30:00,1871.608,1873.398,1869.314,1869.623,2088520.05,2762938.19298181
26261,2022-06-10 21:30:00,1869.613,1875.163,1868.504,1873.383,2126899.958,2478103.140040491
26262,2022-06-10 22:30:00,1873.383,1874.408,1870.833,1871.983,2067329.884,2139466.5966845183
26263,2022-06-10 23:30:00,1871.918,1872.298,1870.274,1871.038,451160.0137,1502923.5598482229
26264,2022-06-13 01:30:00,1874.938,1878.763,1873.638,1876.118,1063405.991,472702.3861842968
26265,2022-06-13 02:30:00,1876.118,1876.883,1874.548,1876.883,650560.0214,840905.2944008003
26266,2022-06-13 03:30:00,1876.878,1877.363,1872.148,1872.518,1197649.956,1582923.6366768205
26267,2022-06-13 04:30:00,1872.518,1872.518,1862.254,1862.568,2274590.015,2057551.9958022386
26268,2022-06-13 05:30:00,1862.568,1863.808,1860.033,1863.488,1797350.049,1884437.8335616146
26269,2022-06-13 06:30:00,1863.478,1865.581,1862.838,1863.404,1001459.956,1318272.1667596488
26270,2022-06-13 07:30:00,1863.404,1863.438,1861.128,1863.328,864750.0277,1011388.6254056788
26271,2022-06-13 08:30:00,1863.278,1866.088,1862.708,1865.328,1407400.012,1378493.705335264
26272,2022-06-13 09:30:00,1865.288,1867.068,1861.458,1861.518,2362440.109,2182641.481052351
26273,2022-06-13 10:30:00,1861.518,1865.163,1855.603,1857.188,3098030.09,2758145.5322548696
26274,2022-06-13 11:30:00,1857.188,1858.583,1853.223,1853.243,1934409.976,2664171.211889947
26275,2022-06-13 12:30:00,1853.243,1857.228,1852.583,1854.628,1723099.947,2133332.392593757
26276,2022-06-13 13:30:00,1854.618,1858.673,1853.503,1858.108,1821570.039,1870478.4911222267
26277,2022-06-13 14:30:00,1858.108,1858.858,1853.508,1854.578,1919610.024,2385936.659526922
26278,2022-06-13 15:30:00,1854.618,1857.558,1842.12,1842.81,3921789.885,3499674.536717343
26279,2022-06-13 16:30:00,1842.78,1845.708,1829.038,1830.538,5405700.207,4486454.492010219
26280,2022-06-13 17:30:00,1830.538,1831.248,1823.303,1827.303,5540410.042,4713574.693073758
26281,2022-06-13 18:30:00,1827.323,1829.148,1824.188,1828.838,4872539.997,4159634.4781237934
26282,2022-06-13 19:30:00,1828.838,1833.443,1827.998,1828.668,2904050.112,3341701.859726302
26283,2022-06-13 20:30:00,1828.668,1830.808,1827.758,1828.623,1967519.999,2768010.625092005
26284,2022-06-13 21:30:00,1828.653,1829.438,1824.333,1825.668,2252399.921,2483175.572159291
26285,2022-06-13 22:30:00,1825.688,1826.308,1819.188,1822.648,4653800.011,2144539.0288109253
26286,2022-06-13 23:30:00,1822.628,1823.578,1817.898,1818.838,1329579.949,1507995.991983355
26287,2022-06-14 01:30:00,1819.318,1821.488,1809.153,1821.008,932479.0239,474393.1968816486
26288,2022-06-14 02:30:00,1821.023,1822.608,1817.613,1820.878,948599.9942,842596.1051205371
26289,2022-06-14 03:30:00,1820.833,1824.188,1819.148,1823.938,1436130.047,1584614.4473940919
26290,2022-06-14 04:30:00,1823.908,1825.243,1822.988,1824.268,2125989.914,2059242.8065085919
26291,2022-06-14 05:30:00,1824.218,1827.188,1823.568,1826.835,1552389.979,1886128.6442584835
26292,2022-06-14 06:30:00,1826.835,1827.908,1824.388,1825.318,1337890.029,1319962.977461204
26293,2022-06-14 07:30:00,1825.338,1826.909,1823.928,1824.698,1149399.996,1013079.4361168956
26294,2022-06-14 08:30:00,1824.698,1828.158,1823.878,1827.748,1784690.023,1380184.516040804
26295,2022-06-14 09:30:00,1827.733,1830.458,1827.018,1829.753,2342869.997,2184332.2917291033
26296,2022-06-14 10:30:00,1829.778,1831.538,1826.386,1827.808,2725729.942,2759836.342968238
26297,2022-06-14 11:30:00,1827.784,1830.068,1824.543,1825.728,2564429.998,2665862.02258878
26298,2022-06-14 12:30:00,1825.693,1825.693,1821.518,1823.928,2399539.948,2135023.2033225154
26299,2022-06-14 13:30:00,1823.928,1824.643,1819.978,1824.552,2370549.917,1872169.301826937
26300,2022-06-14 14:30:00,1824.552,1825.236,1816.008,1817.058,3151609.898,2387627.4702493427
26301,2022-06-14 15:30:00,1817.058,1822.613,1815.958,1819.978,4271719.933,3501365.347379122
26302,2022-06-14 16:30:00,1819.978,1821.968,1815.273,1815.968,4415070.057,4488145.302692254
26303,2022-06-14 17:30:00,1815.968,1818.108,1812.448,1813.928,4230470.181,4715265.503782272
26304,2022-06-14 18:30:00,1813.868,1815.483,1809.278,1810.368,3395879.984,4161325.2888198197
26305,2022-06-14 19:30:00,1810.368,1814.563,1809.348,1812.264,2367579.937,3343392.6704639546
26306,2022-06-14 20:30:00,1812.183,1813.358,1810.728,1811.248,2341929.913,2769701.4358156496
26307,2022-06-14 21:30:00,1811.248,1812.088,1807.098,1807.156,2617980.003,2484866.382874994
26308,2022-06-14 22:30:00,1807.156,1810.398,1804.963,1808.238,2436559.916,2146229.83953804
26309,2022-06-14 23:30:00,1808.358,1809.878,1806.574,1808.148,681330.0252,1509686.8027211851
26310,2022-06-15 01:30:00,1807.438,1809.298,1807.248,1808.658,478119.9992,476084.00759423804
26311,2022-06-15 02:30:00,1808.618,1810.913,1807.588,1810.773,586000.0253,844286.91580332
26312,2022-06-15 03:30:00,1810.813,1811.668,1808.528,1811.288,1171020.031,1586305.2581113619
26313,2022-06-15 04:30:00,1811.268,1817.408,1810.478,1815.738,1985569.954,2060933.6172334824
26314,2022-06-15 05:30:00,1815.678,1819.248,1815.518,1817.188,1957389.951,1887819.454955352
26315,2022-06-15 06:30:00,1817.188,1817.188,1813.898,1815.518,1070919.991,1321653.7881597485
26316,2022-06-15 07:30:00,1815.508,1816.538,1813.218,1814.414,751489.9969,1014770.2468281123
26317,2022-06-15 08:30:00,1814.438,1818.864,1813.108,1817.924,2236360.073,1381875.3267648811
26318,2022-06-15 09:30:00,1817.848,1822.718,1817.378,1820.366,3636590.004,2186023.1024391884
26319,2022-06-15 10:30:00,1820.439,1823.954,1818.288,1820.658,3221750.021,2761527.153681605
26320,2022-06-15 11:30:00,1820.644,1822.858,1817.278,1822.098,2735970.02,2667552.8332985924
26321,2022-06-15 12:30:00,1822.088,1826.084,1820.298,1825.294,2488859.892,2136714.014017591
26322,2022-06-15 13:30:00,1825.314,1827.508,1823.418,1825.228,2406120.062,1873860.1125329195
26323,2022-06-15 14:30:00,1825.208,1835.378,1824.308,1831.014,2999979.973,2389318.2809717655
26324,2022-06-15 15:30:00,1830.978,1836.416,1828.451,1831.488,4198880.196,3503056.1581096565
26325,2022-06-15 16:30:00,1831.578,1832.864,1823.438,1823.848,4209070.206,4489836.1133976495
26326,2022-06-15 17:30:00,1823.824,1824.748,1818.513,1819.888,3770420.075,4716956.31449079
26327,2022-06-15 18:30:00,1819.864,1824.758,1818.978,1821.188,3167649.984,4163016.09955916
26328,2022-06-15 19:30:00,1821.238,1823.888,1819.674,1819.724,2062540.054,3345083.481157191
26329,2022-06-15 20:30:00,1819.688,1821.988,1816.228,1820.858,2245670.08,2771392.246512869
26330,2022-06-15 21:30:00,1820.828,1839.918,1812.968,1830.608,4709099.77,2486557.193592862
26331,2022-06-15 22:30:00,1830.648,1841.838,1830.228,1831.548,3041219.95,2147920.6502376865
26332,2022-06-15 23:30:00,1831.518,1835.488,1831.088,1833.508,1023020.029,1511377.613408858
26333,2022-06-16 01:30:00,1832.246,1835.388,1832.146,1833.408,491560.0121,477774.81830136105
26334,2022-06-16 02:30:00,1833.408,1835.118,1831.498,1833.708,711549.9973,845977.7265230571
26335,2022-06-16 03:30:00,1833.708,1836.314,1832.768,1833.988,1027340.055,1587996.0687916854
26336,2022-06-16 04:30:00,1833.988,1834.718,1830.108,1830.788,1513540.03,2062624.4279353395
26337,2022-06-16 05:30:00,1830.814,1832.028,1829.603,1831.708,946139.9913,1889510.2656818016
26338,2022-06-16 06:30:00,1831.748,1833.608,1830.698,1832.598,1265619.993,1323344.5988582927
26339,2022-06-16 07:30:00,1832.598,1832.858,1829.708,1830.918,829460.0248,1016461.0575359697
26340,2022-06-16 08:30:00,1830.938,1833.418,1830.108,1831.148,1295439.959,1383566.13744657
26341,2022-06-16 09:30:00,1831.268,1832.788,1828.128,1830.048,2409945.011,2187713.9131645104
26342,2022-06-16 10:30:00,1830.028,1830.498,1826.248,1830.128,2981029.987,2763217.964391962
26343,2022-06-16 11:30:00,1830.148,1833.468,1828.248,1833.338,2679229.975,2669243.644022894
26344,2022-06-16 12:30:00,1833.358,1835.898,1828.988,1829.868,2686539.888,2138404.824712666
26345,2022-06-16 13:30:00,1829.908,1831.788,1819.498,1819.583,2102449.894,1875550.9232389021
26346,2022-06-16 14:30:00,1819.663,1823.058,1814.718,1819.013,2829989.91,2391009.091694187
26347,2022-06-16 15:30:00,1819.058,1833.148,1819.013,1829.338,3750390.053,3504746.968829212
26348,2022-06-16 16:30:00,1829.318,1832.116,1826.178,1827.894,3958770.037,4491526.924121581
26349,2022-06-16 17:30:00,1827.904,1833.438,1825.178,1832.348,4678750.038,4718647.125184067
26350,2022-06-16 18:30:00,1832.383,1846.848,1831.908,1845.188,4077970.028,4164706.9102551853
26351,2022-06-16 19:30:00,1845.206,1852.608,1844.478,1850.128,3399869.919,3346774.291850427
26352,2022-06-16 20:30:00,1850.238,1851.003,1845.338,1848.124,2915750.027,2773083.0572100887
26353,2022-06-16 21:30:00,1848.068,1849.843,1846.844,1849.213,1819090.009,2488248.0042933286
26354,2022-06-16 22:30:00,1849.243,1852.528,1848.774,1852.048,1851029.992,2149611.4609403433
26355,2022-06-16 23:30:00,1852.103,1857.418,1852.098,1857.208,1156020.045,1513068.424107509
26356,2022-06-17 01:30:00,1856.663,1857.238,1850.454,1850.598,531619.0124,479465.62901395094
26357,2022-06-17 02:30:00,1850.598,1851.918,1849.784,1850.634,502200.0074,847668.5372427937
26358,2022-06-17 03:30:00,1850.638,1851.278,1845.778,1846.508,1182809.949,1589686.8795199343
26359,2022-06-17 04:30:00,1846.563,1847.484,1844.728,1844.998,1925999.999,2064315.2386416928
26360,2022-06-17 05:30:00,1844.914,1846.278,1841.764,1843.668,1818789.959,1891201.0763939065
26361,2022-06-17 06:30:00,1843.668,1844.968,1841.508,1842.063,1645329.952,1325035.409588036
26362,2022-06-17 07:30:00,1842.063,1845.738,1841.848,1845.413,715789.9737,1018151.8682471865
26363,2022-06-17 08:30:00,1845.408,1847.178,1845.118,1845.218,1222069.979,1385256.948170647
26364,2022-06-17 09:30:00,1845.248,1847.078,1844.398,1845.038,1891260.028,2189404.723841262
26365,2022-06-17 10:30:00,1844.978,1849.908,1841.813,1848.613,2529700.041,2764908.7750899373
26366,2022-06-17 11:30:00,1848.613,1851.068,1847.808,1849.921,2069649.935,2670934.454721728
26367,2022-06-17 12:30:00,1849.878,1852.368,1847.634,1847.798,1685359.955,2140095.635441425
26368,2022-06-17 13:30:00,1847.758,1848.548,1845.088,1845.158,2119610.071,1877241.7339436125
26369,2022-06-17 14:30:00,1845.134,1848.518,1844.406,1847.848,2383529.902,2392699.9023669744
26370,2022-06-17 15:30:00,1848.008,1852.953,1844.384,1851.228,3553469.896,3506437.7795597464
26371,2022-06-17 16:30:00,1851.218,1851.618,1841.048,1842.024,4263579.845,4493217.734803616
26372,2022-06-17 17:30:00,1842.024,1843.063,1836.548,1840.288,4856619.835,4720337.935900908
26373,2022-06-17 18:30:00,1840.288,1844.858,1838.343,1841.038,3549360.037,4166397.7209482016
26374,2022-06-17 19:30:00,1841.078,1842.238,1838.168,1839.328,2160690.069,3348465.102543664
26375,2022-06-17 20:30:00,1839.298,1841.078,1836.638,1836.893,2508610.01,2774773.8679337325
26376,2022-06-17 21:30:00,1836.943,1839.708,1836.584,1836.588,1571689.963,2489938.8149937945
26377,2022-06-17 22:30:00,1836.584,1837.818,1833.714,1836.838,1990579.963,2151302.271639989
26378,2022-06-17 23:30:00,1836.848,1841.758,1836.224,1838.778,461860.0011,1514759.2348453389
26379,2022-06-20 01:30:00,1837.448,1840.228,1834.493,1838.843,491169.9891,484538.0611310152
26380,2022-06-20 02:30:00,1838.823,1839.283,1837.328,1838.318,666180.0146,852740.9693620396
26381,2022-06-20 03:30:00,1838.318,1840.428,1836.928,1839.678,1611989.975,1594759.3116347995
26382,2022-06-20 04:30:00,1839.648,1841.968,1836.598,1836.738,2038779.974,2069387.6707562567
26383,2022-06-20 05:30:00,1836.718,1843.668,1834.998,1842.228,1572559.953,1896273.5085140935
26384,2022-06-20 06:30:00,1842.198,1845.998,1842.198,1843.728,1323230.028,1330107.8417178784
26385,2022-06-20 07:30:00,1843.738,1844.898,1842.878,1843.213,825330.019,1023224.3003664992
26386,2022-06-20 08:30:00,1843.178,1844.138,1841.648,1842.188,993390.0237,1390329.3802819531
26387,2022-06-20 09:30:00,1842.188,1844.668,1840.913,1842.598,1432559.967,2194477.155968657
26388,2022-06-20 10:30:00,1842.598,1844.088,1839.253,1839.914,1938959.956,2769981.207214649
26389,2022-06-20 11:30:00,1839.914,1841.053,1838.808,1839.598,1427839.994,2676006.8868436962
26390,2022-06-20 12:30:00,1839.598,1843.648,1839.558,1840.628,1453099.966,2145168.0675451886
26391,2022-06-20 13:30:00,1840.628,1841.068,1836.303,1838.933,1284759.998,1882314.166075524
26392,2022-06-20 14:30:00,1838.933,1839.573,1837.288,1837.908,1345530.033,2397772.334487616
26393,2022-06-20 15:30:00,1838.014,1840.568,1837.478,1838.883,1675760.031,3511510.211671615
26394,2022-06-20 16:30:00,1838.883,1843.148,1838.384,1839.253,2324229.956,4498290.1669754125
26395,2022-06-20 17:30:00,1839.208,1839.228,1835.874,1838.263,2155620.098,4725410.368034779
26396,2022-06-20 18:30:00,1838.248,1839.393,1836.957,1838.118,1618199.945,4171470.153079594
26397,2022-06-20 19:30:00,1838.118,1838.358,1835.604,1835.693,678290.0095,3353537.534678768
26398,2022-06-20 20:30:00,1835.713,1837.304,1835.338,1835.524,623849.988,2779846.3000439284
26399,2022-06-20 21:30:00,1835.553,1837.757,1835.548,1837.718,209959.9987,2495011.247112595
26400,2022-06-21 01:30:00,1837.963,1838.608,1836.838,1837.928,444840.014,486228.8718436044
26401,2022-06-21 02:30:00,1837.914,1839.008,1837.128,1838.988,466129.9884,854431.7800817774
26402,2022-06-21 03:30:00,1838.936,1841.488,1838.398,1840.915,1490599.99,1596450.1223630486
26403,2022-06-21 04:30:00,1840.915,1842.328,1839.163,1841.418,1498350.024,2071078.4814626104
26404,2022-06-21 05:30:00,1841.448,1842.093,1839.643,1839.958,838410.0199,1897964.3192261986
26405,2022-06-21 06:30:00,1839.928,1841.068,1839.538,1840.077,668309.9866,1331798.6524164225
26406,2022-06-21 07:30:00,1840.077,1840.738,1837.868,1838.499,549134.016,1024915.1110777154
26407,2022-06-21 08:30:00,1838.499,1839.513,1833.578,1835.123,1048189.998,1392020.19100603
26408,2022-06-21 09:30:00,1835.12,1836.138,1832.528,1834.052,1603809.953,2196167.966693979
26409,2022-06-21 10:30:00,1834.052,1839.286,1832.468,1838.268,2386699.915,2771672.0179250054
26410,2022-06-21 11:30:00,1838.204,1838.378,1834.138,1834.499,2108350.039,2677697.69754253
26411,2022-06-21 12:30:00,1834.495,1838.378,1834.298,1837.188,1664639.95,2146858.8782739467
26412,2022-06-21 13:30:00,1837.167,1837.208,1833.264,1833.264,1749899.983,1884004.9767815066
26413,2022-06-21 14:30:00,1833.276,1834.858,1830.667,1833.408,2362790.108,2399463.1452100384
26414,2022-06-21 15:30:00,1833.418,1839.498,1832.788,1836.018,3081569.91,3513201.0223333943
26415,2022-06-21 16:30:00,1836.018,1839.228,1832.668,1838.444,3544620.037,4499980.977657447
26416,2022-06-21 17:30:00,1838.444,1843.518,1836.468,1839.498,3592380.047,4727101.178728059
26417,2022-06-21 18:30:00,1839.548,1840.788,1834.098,1835.128,2745470.047,4173160.9638189347
26418,2022-06-21 19:30:00,1835.128,1836.588,1833.555,1836.163,2114160.061,3355228.34541642
26419,2022-06-21 20:30:00,1836.163,1836.958,1832.878,1833.348,1393470.049,2781537.110767572
26420,2022-06-21 21:30:00,1833.368,1834.313,1830.788,1830.878,1760149.956,2496702.057828298
26421,2022-06-21 22:30:00,1830.898,1832.138,1828.424,1830.498,1447970.033,2158065.5144965216
26422,2022-06-21 23:30:00,1830.498,1834.553,1830.128,1832.718,611280.0241,1521522.4776791232
26423,2022-06-22 01:30:00,1832.618,1833.233,1828.968,1831.098,543169.9753,487919.6825561931
26424,2022-06-22 02:30:00,1831.068,1831.768,1829.888,1831.325,497130.0066,856122.5907645596
26425,2022-06-22 03:30:00,1831.325,1831.548,1826.608,1828.388,1641860.008,1598140.9330803193
26426,2022-06-22 04:30:00,1828.388,1830.278,1826.958,1828.493,1543779.969,2072769.2921875012
26427,2022-06-22 05:30:00,1828.493,1828.893,1825.468,1827.778,1120689.988,1899655.1299526482
26428,2022-06-22 06:30:00,1827.758,1830.238,1827.206,1827.483,832490.027,1333489.463114967
26429,2022-06-22 07:30:00,1827.473,1828.308,1825.208,1825.618,754469.9907,1026605.9217889328
26430,2022-06-22 08:30:00,1825.608,1826.678,1824.354,1824.758,1050580.025,1393711.0017301077
26431,2022-06-22 09:30:00,1824.718,1826.828,1824.084,1826.088,1573830.009,2197858.777404065
26432,2022-06-22 10:30:00,1826.078,1830.288,1823.738,1826.659,2486809.969,2773362.8286383734
26433,2022-06-22 11:30:00,1826.723,1826.723,1823.288,1823.898,2008320.093,2679388.508252342
26434,2022-06-22 12:30:00,1823.898,1829.293,1823.293,1828.518,1624119.997,2148549.688969022
26435,2022-06-22 13:30:00,1828.518,1832.188,1827.18,1831.878,1469169.974,1885695.787487489
26436,2022-06-22 14:30:00,1831.864,1842.928,1831.828,1836.291,2526619.911,2401153.9559324603
26437,2022-06-22 15:30:00,1836.372,1846.638,1836.088,1844.558,3286560.059,3514891.8330639284
26438,2022-06-22 16:30:00,1844.588,1847.778,1835.278,1844.493,4349480.152,4501671.788362842
26439,2022-06-22 17:30:00,1844.493,1845.268,1838.468,1840.108,3779670.0,4728791.989436572
26440,2022-06-22 18:30:00,1840.108,1842.138,1836.658,1837.908,2802880.049,4174851.7745149606
26441,2022-06-22 19:30:00,1837.908,1839.418,1835.668,1838.198,1746160.03,3356919.1561096567
26442,2022-06-22 20:30:00,1838.198,1840.588,1835.848,1840.553,1692299.962,2783227.9214647925
26443,2022-06-22 21:30:00,1840.498,1841.588,1837.238,1837.738,1337520.003,2498392.8685461665
26444,2022-06-22 22:30:00,1837.788,1838.638,1837.263,1837.568,1600640.059,2159756.3251961684
26445,2022-06-22 23:30:00,1837.623,1838.268,1837.203,1837.588,518270.0157,1523213.2883667958
26446,2022-06-23 01:30:00,1837.791,1838.068,1837.408,1837.578,185880.0054,489610.4932633168
26447,2022-06-23 02:30:00,1837.608,1838.268,1836.088,1836.428,423909.992,857813.4014842967
26448,2022-06-23 03:30:00,1836.438,1837.548,1834.848,1835.588,887769.9971,1599831.7437606421
26449,2022-06-23 04:30:00,1835.463,1838.538,1832.808,1832.963,1581779.957,2074460.1028893576
26450,2022-06-23 05:30:00,1832.968,1834.328,1832.358,1833.313,1661720.038,1901345.9406495164
26451,2022-06-23 06:30:00,1833.313,1834.738,1832.268,1832.648,979669.9882,1335180.2738135108
26452,2022-06-23 07:30:00,1832.688,1833.578,1831.988,1833.108,646109.9982,1028296.7324967894
26453,2022-06-23 08:30:00,1833.098,1834.928,1830.958,1834.628,970910.0127,1395401.8124117963
26454,2022-06-23 09:30:00,1834.658,1835.668,1833.042,1835.376,1622830.033,2199549.5881293863
26455,2022-06-23 10:30:00,1835.376,1838.008,1832.718,1837.812,2555929.899,2775053.6393363485
26456,2022-06-23 11:30:00,1837.758,1837.913,1831.638,1832.938,2525019.884,2681079.318976644
26457,2022-06-23 12:30:00,1832.943,1833.533,1830.333,1831.876,2188659.906,2150240.499682635
26458,2022-06-23 13:30:00,1831.876,1831.876,1827.543,1829.353,1868659.973,1887386.5981934713
26459,2022-06-23 14:30:00,1829.343,1829.698,1823.798,1829.288,2267450.094,2402844.7666052473
26460,2022-06-23 15:30:00,1829.178,1834.173,1828.438,1833.883,3208729.982,3516582.643794463
26461,2022-06-23 16:30:00,1833.861,1846.238,1833.748,1844.188,4835080.147,4503362.5990867745
26462,2022-06-23 17:30:00,1844.193,1844.418,1839.828,1840.798,4628829.956,4730482.80014509
26463,2022-06-23 18:30:00,1840.818,1841.908,1831.564,1833.078,3986429.93,4176542.5852109874
26464,2022-06-23 19:30:00,1833.066,1834.478,1829.004,1830.204,2844670.057,3358609.9668138716
26465,2022-06-23 20:30:00,1830.273,1830.288,1825.324,1826.738,3258399.963,2784918.7321620113
26466,2022-06-23 21:30:00,1826.738,1827.178,1822.388,1825.928,2384340.048,2500083.6792466324
26467,2022-06-23 22:30:00,1825.898,1827.278,1825.41,1826.283,1462110.043,2161447.135895814
26468,2022-06-23 23:30:00,1826.343,1826.343,1822.418,1822.548,619350.0161,1524904.0990654472
26469,2022-06-24 01:30:00,1822.408,1825.118,1822.408,1824.138,320030.0038,491301.3039759053
26470,2022-06-24 02:30:00,1824.138,1824.778,1823.098,1824.448,435689.9858,859504.2122010223
26471,2022-06-24 03:30:00,1824.443,1825.358,1822.363,1823.833,1204239.965,1601522.5544779133
26472,2022-06-24 04:30:00,1823.838,1825.178,1821.514,1823.788,1965129.972,2076150.9135957116
26473,2022-06-24 05:30:00,1823.768,1826.368,1823.748,1826.068,1346099.973,1903036.7513463856
26474,2022-06-24 06:30:00,1826.068,1826.088,1823.808,1825.088,1080850.005,1336871.0845432542
26475,2022-06-24 07:30:00,1825.032,1826.408,1822.288,1825.948,1052700.043,1029987.5431970286
26476,2022-06-24 08:30:00,1825.918,1826.988,1824.438,1824.704,1149019.957,1397092.6231358736
26477,2022-06-24 09:30:00,1824.704,1824.748,1821.258,1823.113,1822199.941,2201240.398806138
26478,2022-06-24 10:30:00,1823.113,1831.686,1821.048,1829.928,2444519.997,2776744.4500497165
26479,2022-06-24 11:30:00,1829.908,1830.063,1824.808,1826.103,4288060.188,2682770.129675477
26480,2022-06-24 12:30:00,1826.098,1828.838,1825.498,1828.808,1623999.953,2151931.310411393
26481,2022-06-24 13:30:00,1828.778,1829.058,1824.823,1825.093,2013360.024,1889077.408898181
26482,2022-06-24 14:30:00,1825.083,1826.687,1822.028,1824.798,2172209.978,2404535.57733068
26483,2022-06-24 15:30:00,1824.848,1826.308,1821.723,1822.013,2260169.983,3518273.454456242
26484,2022-06-24 16:30:00,1821.968,1828.104,1816.898,1822.563,3736010.075,4505053.409768809
26485,2022-06-24 17:30:00,1822.546,1828.868,1822.178,1826.328,4517459.869,4732173.610861929
26486,2022-06-24 18:30:00,1826.343,1831.223,1826.098,1826.978,2349709.988,4178233.395904002
26487,2022-06-24 19:30:00,1826.978,1827.618,1825.968,1826.313,1623379.946,3360300.7775515243
26488,2022-06-24 20:30:00,1826.313,1828.578,1826.223,1826.698,1593170.047,2786609.542885657
26489,2022-06-24 21:30:00,1826.778,1830.773,1826.778,1828.553,1145689.964,2501774.4899470983
26490,2022-06-24 22:30:00,1828.598,1828.603,1823.558,1824.108,1689700.007,2163137.946595461
26491,2022-06-24 23:30:00,1824.088,1827.402,1824.088,1825.858,332700.0141,1526594.9098032778
26492,2022-06-27 01:30:00,1837.376,1839.363,1831.078,1833.663,1005540.967,496373.73609297094
26493,2022-06-27 02:30:00,1833.663,1834.163,1829.858,1830.928,661670.0292,864576.6443232796
26494,2022-06-27 03:30:00,1830.918,1831.848,1828.058,1828.838,1264559.984,1606594.986592778
26495,2022-06-27 04:30:00,1828.908,1836.763,1828.308,1834.468,2320869.923,2081223.3457288125
26496,2022-06-27 05:30:00,1834.468,1836.613,1834.234,1835.458,1504469.991,1908109.1834665718
26497,2022-06-27 06:30:00,1835.468,1835.658,1834.198,1834.703,1081750.035,1341943.516673097
26498,2022-06-27 07:30:00,1834.688,1835.553,1834.343,1835.318,721340.0006,1035059.975327319
26499,2022-06-27 08:30:00,1835.328,1836.783,1834.528,1835.338,1491350.055,1402165.0552471792
26500,2022-06-27 09:30:00,1835.328,1838.763,1834.348,1838.193,1926419.973,2206312.8309182962
26501,2022-06-27 10:30:00,1838.163,1840.948,1834.698,1834.818,2640480.042,2781816.8821744276
26502,2022-06-27 11:30:00,1834.843,1840.318,1833.713,1839.483,2021950.007,2687842.561808425
26503,2022-06-27 12:30:00,1839.488,1840.41,1836.918,1837.198,1818150.044,2157003.742530303
26504,2022-06-27 13:30:00,1837.258,1839.756,1836.828,1837.253,1561079.979,1894149.8410300934
26505,2022-06-27 14:30:00,1837.248,1837.326,1833.238,1833.888,1622099.996,2409608.009448312
26506,2022-06-27 15:30:00,1833.873,1834.088,1828.148,1831.753,2910799.98,3523345.8866368663
26507,2022-06-27 16:30:00,1831.753,1834.463,1827.318,1828.366,3673799.992,4510125.841880171
26508,2022-06-27 17:30:00,1828.393,1828.688,1824.458,1825.108,3660000.086,4737246.0429958
26509,2022-06-27 18:30:00,1825.108,1826.143,1820.678,1825.008,3032799.959,4183305.8280353947
26510,2022-06-27 19:30:00,1825.018,1826.808,1823.473,1825.228,1960690.022,3365373.2096312344
26511,2022-06-27 20:30:00,1825.253,1826.948,1822.053,1823.933,2747760.057,2791681.9750222764
26512,2022-06-27 21:30:00,1823.933,1824.723,1822.943,1823.763,1567499.995,2506846.9220811357
26513,2022-06-27 22:30:00,1823.743,1823.838,1821.838,1822.455,1829169.989,2168210.3787248787
26514,2022-06-27 23:30:00,1822.468,1823.533,1821.833,1822.618,671850.0257,1531667.3418882526
26515,2022-06-28 01:30:00,1822.348,1822.892,1821.543,1822.298,344040.0064,498064.5468055592
26516,2022-06-28 02:30:00,1822.259,1823.483,1822.128,1823.443,452600.0023,866267.4550430165
26517,2022-06-28 03:30:00,1823.423,1824.803,1822.457,1824.658,889039.9933,1608285.797321027
26518,2022-06-28 04:30:00,1824.673,1825.358,1822.858,1824.813,1402320.027,2082914.156435166
26519,2022-06-28 05:30:00,1824.908,1825.148,1822.228,1824.268,978330.0161,1909799.994178678
26520,2022-06-28 06:30:00,1824.328,1826.308,1824.053,1825.883,640600.0257,1343634.3273716413
26521,2022-06-28 07:30:00,1825.913,1826.878,1825.178,1825.328,554379.9996,1036750.7860385359
26522,2022-06-28 08:30:00,1825.338,1826.413,1824.618,1825.098,626169.9796,1403855.8659712567
26523,2022-06-28 09:30:00,1825.128,1829.198,1824.908,1827.028,1918529.987,2208003.6416436187
26524,2022-06-28 10:30:00,1826.988,1828.126,1825.698,1826.858,1865219.951,2783507.6928847837
26525,2022-06-28 11:30:00,1826.858,1829.412,1826.038,1826.413,1331359.983,2689533.372507258
26526,2022-06-28 12:30:00,1826.453,1827.748,1824.238,1824.638,1420220.017,2158694.5532253785
26527,2022-06-28 13:30:00,1824.598,1825.688,1822.218,1823.278,1560829.997,1895840.651736075
26528,2022-06-28 14:30:00,1823.278,1825.578,1820.228,1825.423,1873630.047,2411298.8201707336
