Time,Open,High,Low,Close,Volume,VolumeForecast,VolumeForecast_Min,VolumeForecast_Max,VolumeForecast_Var,Uncertainty_Percentage
2022-12-13 22:30:00+03:30,1810.145,1812.535,1809.125,1811.295,1221549.988,2114232.0802067006,1269528.1,2623210.0,170341941235.6506,1848360.9754224352
2022-12-13 23:30:00+03:30,1811.295,1812.565,1809.438,1810.295,1352920.055,1000961.4198415225,647597.06,1596718.5,111561740079.1178,2556920.3009409755
2022-12-14 00:30:00+03:30,1810.305,1810.835,1809.325,1810.098,364210.0096,738298.0193622225,273533.6,1680157.8,164227048158.44983,5103100.960687579
2022-12-14 02:30:00+03:30,1809.797,1811.325,1809.315,1809.575,347220.0036,539508.3358381132,301716.84,805298.2,26370292975.2203,1121323.9141900213
2022-12-14 03:30:00+03:30,1809.595,1811.178,1808.678,1811.078,885890.007,567545.4104139501,447559.1,786601.2,12841734113.101944,519071.1328488711
2022-12-14 04:30:00+03:30,1811.138,1812.555,1810.045,1810.598,1482349.992,1260825.3411483834,763328.44,1643654.013,74581095334.4001,1357030.8567718351
2022-12-14 05:30:00+03:30,1810.598,1811.305,1809.265,1810.588,911090.0164,1383054.9191580713,936578.44,1916569.2,85553581125.6038,1419106.2788242376
2022-12-14 06:30:00+03:30,1810.608,1812.045,1809.825,1809.895,527769.9828,846437.4701187793,614153.8,1331486.9,49765414676.14346,1348802.732244719
2022-12-14 07:30:00+03:30,1809.875,1810.255,1808.058,1808.915,301899.9994,512396.8715150951,270244.13368248125,985299.44,40267539482.445175,1802877.250867216
2022-12-14 08:30:00+03:30,1808.875,1810.585,1808.635,1809.555,368719.995,631273.7326818374,454762.1,959210.0023800002,23824829509.803986,865812.0418046794
2022-12-14 09:30:00+03:30,1809.545,1813.135,1809.485,1811.475,815569.9968,935975.0698911517,772097.8,1144481.0033400003,17729144357.152374,434533.94222461764
2022-12-14 10:30:00+03:30,1811.448,1812.415,1807.365,1808.838,1222390.056,1398162.0869128564,1208858.2680572236,1505890.2657158584,9665529151.350483,158572.79822146328
2022-12-14 11:30:00+03:30,1808.848,1810.008,1806.368,1808.498,1789880.037,1532967.649016706,1266381.0,2192906.0218,67487617080.18157,1009960.289202671
2022-12-14 12:30:00+03:30,1808.505,1809.275,1806.698,1807.535,1453660.011,1463979.1454642112,1161360.9,1928145.9,50443422354.96271,790460.4978548555
2022-12-14 13:30:00+03:30,1807.525,1810.175,1806.675,1808.745,1991289.973,1342573.8361824525,1153264.8961539324,1747171.5,30661287854.724472,523909.44286400225
2022-12-14 14:30:00+03:30,1808.705,1809.345,1805.195,1806.575,1126549.959,1569479.4850016884,1301399.8304193907,2064772.2,48968806284.51317,715769.2585820984
2022-12-14 15:30:00+03:30,1806.595,1807.565,1804.178,1805.355,982410.0137,1549247.592681699,1104796.5672692042,1956967.9974,63583513180.62719,941534.6814631129
2022-12-14 16:30:00+03:30,1805.335,1809.585,1805.325,1808.478,1891659.975,2600889.1421885015,1389969.6,3402835.989,332823074886.7046,2935698.306602828
2022-12-14 17:30:00+03:30,1808.477,1812.015,1807.648,1810.225,2527280.092,2854045.212378816,1989915.8,3462670.0164,182455486386.9968,1466602.8282349636
2022-12-14 18:30:00+03:30,1810.245,1812.955,1808.255,1811.885,2113869.906,2787805.8170566093,2480687.648794281,3379233.8,78082151936.97507,642535.1038132218
2022-12-14 19:30:00+03:30,1811.885,1812.255,1810.027,1810.695,1411460.042,2099455.330821779,1759655.4,2691767.590821013,83909751887.20668,916891.7366862171
2022-12-14 20:30:00+03:30,1810.695,1810.965,1807.785,1808.285,860369.9803,1410392.651513058,840349.9960199997,2002394.1920515157,119876980317.5153,1949906.7539912844
2022-12-14 21:30:00+03:30,1808.275,1810.115,1806.825,1809.525,878970.027,1144889.848946066,868351.56,1550606.653008822,46513001056.59711,932015.423286045
2022-12-14 22:30:00+03:30,1809.505,1809.585,1795.008,1805.105,8657520.294,1063585.3664769672,719611.3,1329902.9245101654,36800796105.602455,793771.6050146981
2022-12-14 23:30:00+03:30,1805.085,1814.035,1804.145,1806.505,4145410.061,4749069.09659735,1815477.1,6200568.5,1522210325152.2542,7353397.500175134
2022-12-15 00:30:00+03:30,1806.495,1807.805,1806.225,1806.225,402379.9896,1871535.6099537283,867340.06,3673922.5,620003313132.5702,7600073.159021807
2022-12-15 02:30:00+03:30,1806.597,1808.545,1806.448,1807.575,403380.0066,626607.407685419,426047.97,1111789.5,46332862187.494774,1696331.7176833902
2022-12-15 03:30:00+03:30,1807.585,1807.725,1805.575,1806.275,464569.9859,754154.3465678898,396233.23302145256,1157983.0,48069264555.30072,1462256.6397499489
2022-12-15 04:30:00+03:30,1806.305,1806.445,1797.065,1798.355,1071159.959,1196692.0574670723,915744.94,1504136.6,38616566847.43115,740288.4553248999
2022-12-15 05:30:00+03:30,1798.375,1798.565,1793.815,1793.815,788839.9959,1345936.1173045714,880943.44,1905856.8,116660458700.45033,1988462.4846301319
2022-12-15 06:30:00+03:30,1793.815,1795.855,1792.395,1792.985,768580.0195,828438.5517481322,559946.8,1339490.02018,65614469038.92267,1817008.4418509025
2022-12-15 07:30:00+03:30,1792.965,1793.545,1789.505,1790.975,674440.0263,658930.4258327342,482906.1,1216807.6,47239905830.17542,1644698.9250078942
2022-12-15 08:30:00+03:30,1790.955,1793.125,1790.565,1792.825,759159.9822,720390.5803540874,546482.3057091248,1126138.4,36913095546.00927,1175511.856112199
2022-12-15 09:30:00+03:30,1792.845,1796.295,1792.495,1795.365,752359.9863,1056980.9155355801,826608.6874989567,1247643.99536,18257116326.709522,396244.40697132924
2022-12-15 10:30:00+03:30,1795.338,1795.338,1787.435,1788.825,1432530.046,1398364.0500859912,1112647.2544397532,1792590.976,39566365977.28089,649103.121541093
2022-12-15 11:30:00+03:30,1788.808,1789.735,1773.608,1777.665,2603164.911,1809337.1360710082,1509856.7854053178,2318704.2,58977642947.12661,747786.6454800132
2022-12-15 12:30:00+03:30,1777.655,1780.845,1774.615,1777.555,1453879.952,2196180.2308272705,1771632.2,2577442.8,67530766442.81987,705411.9165771485
2022-12-15 13:30:00+03:30,1777.535,1779.545,1775.608,1777.345,1432680.011,1571267.8133436043,1357778.1,1953002.238568726,39445638360.953285,575909.9359059759
2022-12-15 14:30:00+03:30,1777.365,1780.855,1776.315,1778.795,1182700.038,1370988.7144296595,1158351.4,1776266.0266,41746498486.04722,698545.9841006175
2022-12-15 15:30:00+03:30,1778.775,1780.125,1776.885,1777.455,1281399.965,1584136.9402682495,1200051.7511071055,1942808.008,45047039540.694466,652351.2123393522
2022-12-15 16:30:00+03:30,1777.435,1781.325,1773.608,1776.325,3738179.922,2480990.8268453986,1635262.1,3345628.850480338,300665248397.8656,2780210.5693795625
2022-12-15 17:30:00+03:30,1776.305,1785.898,1774.865,1782.885,4885179.997,3845196.9632151844,2827956.2,4506014.768592317,282384723087.72723,1684767.2953256802
2022-12-15 18:30:00+03:30,1783.025,1785.175,1773.937,1778.865,3566260.099,3962990.7993629654,2454860.5,4425109.5,335078245898.38525,1939730.111423984
2022-12-15 19:30:00+03:30,1778.855,1779.795,1774.355,1778.048,2580869.913,2551123.8000570307,1993081.5,3221938.0,136006766629.62006,1223049.444868369
2022-12-15 20:30:00+03:30,1778.065,1779.798,1776.185,1776.685,2989979.982,1894471.332050784,1439178.7043218366,2556828.2,94378601929.95549,1142878.1527893674
2022-12-15 21:30:00+03:30,1776.725,1779.175,1775.848,1778.388,1583410.025,2197083.865509303,1446230.826914423,2894281.8,243465002099.068,2542196.9386548866
2022-12-15 22:30:00+03:30,1778.388,1779.118,1776.925,1777.705,1294440.031,2002866.1853212847,1173970.6499677168,3239498.0628857105,472873912345.2901,5416450.27213085
2022-12-15 23:30:00+03:30,1777.725,1778.875,1776.775,1776.845,666769.9814,1384128.1663659709,751780.6174614725,2156598.596500657,151752715765.41107,2515239.7137431046
2022-12-16 00:30:00+03:30,1776.855,1777.875,1776.258,1776.525,404549.9861,200407.48023224622,-714692.2,1118837.4,251014609470.3519,28734783.132906042
2022-12-16 02:30:00+03:30,1776.347,1776.798,1775.485,1776.475,317710.0122,484970.1669461864,332430.1,849693.2,22659597225.83762,1071891.5345747177
2022-12-16 03:30:00+03:30,1776.455,1777.508,1776.075,1777.435,570510.0298,580475.7581146167,458625.1,754122.94,9553224157.859846,377539.6426108685
2022-12-16 04:30:00+03:30,1777.458,1778.645,1775.848,1777.325,1071099.997,1128268.0734817819,938097.8,1387895.6,18867764257.08264,383623.569577222
2022-12-16 05:30:00+03:30,1777.305,1784.055,1777.005,1781.795,951839.9835,1208019.9513317046,913540.9042117626,1695249.9866,66719624121.000244,1267052.9092682535
2022-12-16 06:30:00+03:30,1781.785,1781.845,1778.995,1779.435,488669.9915,853223.5048175623,715970.94,1363845.6,35288987333.61601,948830.9196158173
2022-12-16 07:30:00+03:30,1779.425,1779.615,1778.165,1778.805,404579.9971,574651.8818899704,375678.28187886765,942267.44,29478961122.04019,1176852.23544247
2022-12-16 08:30:00+03:30,1778.825,1779.575,1777.815,1779.065,789929.986,664207.1752766536,467824.65707177785,849726.56,14795039454.724854,510994.56937843724
2022-12-16 09:30:00+03:30,1779.055,1784.048,1778.365,1783.525,832750.0224,1071147.9658518946,835161.3895959929,1241991.8,14663308391.584812,314032.1278654926
2022-12-16 10:30:00+03:30,1783.475,1784.875,1776.388,1777.265,1482360.005,1422864.6692977399,1142572.0095399998,1588003.78940056,20289520910.632355,327115.4644718801
2022-12-16 11:30:00+03:30,1777.285,1778.965,1774.205,1777.725,1526280.046,1700248.5882020714,1446155.97716,1999231.4413358755,28365675941.355526,382717.0787915212
2022-12-16 12:30:00+03:30,1777.735,1779.295,1774.638,1778.085,1446859.956,1394163.025235962,1192547.9134329092,1802544.4,32873770288.844376,540929.398013128
2022-12-16 13:30:00+03:30,1778.075,1781.485,1777.565,1780.875,1733229.995,1325971.917268507,1068651.99796,1742315.2,35042375879.13079,606269.7143596835
2022-12-16 14:30:00+03:30,1780.855,1785.318,1780.215,1782.395,1476469.994,1515998.248889587,1072041.97634,1899463.6,46397916256.15349,702115.9156978178
2022-12-16 15:30:00+03:30,1782.375,1785.175,1782.095,1784.985,1265490.055,1909004.4335688623,1394897.9854,2199472.8,59441512996.1678,714319.0965587882
2022-12-16 16:30:00+03:30,1784.965,1786.465,1783.445,1785.355,2745779.991,2680025.666022947,1625273.0,3091139.100057573,187211879486.8926,1602549.7304619984
2022-12-16 17:30:00+03:30,1785.395,1793.615,1782.065,1792.048,4136419.773,3390945.260063708,2693129.5,3762004.7484959904,114230628554.43375,772808.986904568
2022-12-16 18:30:00+03:30,1792.048,1793.748,1786.005,1787.805,3297399.998,3584509.0104414723,3080011.8,3985706.0,75163044932.57753,481035.59061543917
2022-12-16 19:30:00+03:30,1787.845,1790.765,1787.665,1788.345,3296750.069,2579926.5075974157,2252101.0,3070710.8951501325,73536652482.13263,653889.6009346292
2022-12-16 20:30:00+03:30,1788.327,1790.775,1787.065,1787.525,1446699.977,2455219.436932473,1859363.9612,3032906.959040059,137186877146.64212,1281851.4138587331
2022-12-16 21:30:00+03:30,1787.525,1792.215,1787.335,1791.515,590179.9798,1450854.487906404,1092933.2866477608,1773379.6,46010747791.71646,727520.034772548
2022-12-16 22:30:00+03:30,1791.548,1793.085,1790.425,1792.755,661379.993,974658.7624485487,625886.06,1263593.9835800002,38518378306.60593,906624.9163107807
2022-12-16 23:30:00+03:30,1792.765,1794.198,1791.695,1792.055,1800699.949,673452.1655777193,303134.34,1147297.79964,63567187451.19952,2165433.2537092776
2022-12-17 00:30:00+03:30,1792.035,1793.498,1791.925,1792.598,401069.9987,1063900.9639861612,444571.0062999998,1933567.0,165898113048.55054,3577343.322070212
2022-12-19 02:30:00+03:30,1792.257,1793.387,1790.895,1790.965,876839.9954,483673.7545469533,326749.6,845863.56,26435769405.351692,1253875.7385658212
2022-12-19 03:30:00+03:30,1790.925,1795.075,1790.835,1793.095,960300.0283,731507.7641369384,435536.0031199998,1305072.6,54234251672.03452,1700873.1694865627
2022-12-19 04:30:00+03:30,1793.095,1795.048,1792.375,1793.985,1621809.959,1185091.554996494,978473.7705080552,1371074.4,17818886635.70421,344923.6747541509
2022-12-19 05:30:00+03:30,1793.975,1795.735,1793.525,1794.385,893790.0066,1480641.8932499506,1114012.8,1868401.2,60140762407.87415,931818.6427411205
2022-12-19 06:30:00+03:30,1794.335,1796.785,1792.255,1793.795,740130.0073,812377.2538022189,601360.6310112677,1318145.9,48105334162.87982,1358473.5862112893
2022-12-19 07:30:00+03:30,1793.835,1794.585,1792.455,1792.845,729550.004,729642.5534478222,481217.99828,1188682.6,37453458470.49906,1177596.1457584605
2022-12-19 08:30:00+03:30,1792.825,1793.105,1790.215,1790.695,582579.9704,935781.7451396359,768028.56,1178611.4,18263362759.94911,447720.5453523764
2022-12-19 09:30:00+03:30,1790.695,1793.555,1790.508,1792.655,1101430.059,941140.4887657171,802427.7159712622,1100441.2,11255255473.93554,274339.11860093306
2022-12-19 10:30:00+03:30,1792.625,1794.125,1790.528,1793.245,840080.0228,1445299.6940996835,1189374.00574,1595135.593234145,18252175505.027466,289698.1183231393
2022-12-19 11:30:00+03:30,1793.365,1798.637,1793.235,1796.835,1352910.042,1269872.611512233,1084532.7820689054,1507243.4,14262674073.828148,257647.09153448144
2022-12-19 12:30:00+03:30,1796.845,1798.275,1795.085,1795.225,1135509.968,1399202.4026098636,1140790.00948,1680150.9,21152309313.049515,346794.09289479273
2022-12-19 13:30:00+03:30,1795.208,1797.035,1795.208,1795.648,1482460.022,1334863.3255627914,1098594.00972,1586485.0,27581591307.5728,474006.92323428456
2022-12-19 14:30:00+03:30,1795.648,1796.475,1793.678,1794.795,1180019.975,1494898.0463152765,1093811.9888,1771652.1,41186385182.14691,632047.3452289368
2022-12-19 15:30:00+03:30,1794.778,1795.765,1793.465,1793.565,1251919.985,1425577.6612070429,1151333.99972,1628711.8,21997186477.688675,353974.018716077
2022-12-19 16:30:00+03:30,1793.565,1794.225,1790.865,1791.318,2140559.912,2342323.532935691,1616612.1,2811635.2,118376256568.6513,1159397.5510118173
2022-12-19 17:30:00+03:30,1791.298,1792.325,1788.795,1792.325,1534929.991,2701013.5067422977,2228725.8,2942916.5,58798360560.80989,499392.25731980853
2022-12-19 18:30:00+03:30,1792.308,1795.855,1785.705,1786.065,2688640.118,1947056.352912096,1644440.9,2455851.599765557,76570623102.34045,902185.3093541078
2022-12-19 19:30:00+03:30,1786.085,1789.085,1783.785,1787.968,1788589.954,2317263.954974221,2030717.9,2726697.9904187946,51245679209.48443,507323.8159729302
2022-12-19 20:30:00+03:30,1787.955,1790.815,1787.725,1789.945,668500.0062,1494974.1708417195,1189329.819396476,1927500.5,51848571037.67728,795634.7086827834
2022-12-19 21:30:00+03:30,1789.925,1789.925,1788.015,1788.928,698520.0047,827253.0720366802,621693.8,1173290.01438,35677143215.36367,989383.6235340115
2022-12-19 22:30:00+03:30,1788.908,1789.008,1786.448,1786.697,2012559.891,925629.2471412707,759465.8,1195020.01996,21683535495.980324,537399.8884069182
2022-12-19 23:30:00+03:30,1786.637,1787.365,1786.148,1786.995,952210.0091,2043573.0217860283,1351348.01868,2612443.8,129152886774.112,1449874.153326417
2022-12-20 00:30:00+03:30,1786.985,1787.558,1786.685,1787.298,243180.0067,739930.3366833037,543214.9281716924,1364162.0,64466241336.118965,1998755.0360296685
2022-12-20 02:30:00+03:30,1786.917,1787.998,1786.858,1787.125,373629.9872,552608.4782763065,266411.22,865073.126870957,36139688854.89884,1500318.3006807684
2022-12-20 03:30:00+03:30,1787.105,1787.115,1784.505,1786.145,831889.987,673758.4326388254,551307.8328706813,902324.824854275,12067176267.33327,410865.97863677697
2022-12-20 04:30:00+03:30,1786.135,1787.755,1784.605,1786.485,1347630.024,1273671.3051110068,1098575.1,1537221.8,16160400298.633936,291060.7119529408
2022-12-20 05:30:00+03:30,1786.525,1787.495,1785.085,1787.405,1025609.97,1257760.4475981237,1017516.2210321896,1676836.4,49457799755.147484,902088.042351187
2022-12-20 06:30:00+03:30,1787.435,1796.065,1786.695,1792.105,3448980.093,983400.5645704371,861659.7,1428135.9,27244226527.76162,635552.2587239078
2022-12-20 07:30:00+03:30,1792.098,1793.525,1789.225,1790.245,1309249.997,2112780.86663713,1311260.4,3120080.5,248745700211.81247,2700975.3323937627
2022-12-20 08:30:00+03:30,1790.278,1791.905,1786.777,1788.685,1219550.014,1164969.1494795613,691545.9870400003,1652743.4,72017179952.28749,1418201.2248410236
2022-12-20 09:30:00+03:30,1788.668,1793.915,1788.215,1793.035,1300009.966,1305879.6892804909,1020329.9879800002,1595407.8,27412109936.701656,481550.4622434887
2022-12-20 10:30:00+03:30,1792.985,1795.615,1792.278,1794.025,2697309.971,1545849.56407113,1215763.3363252454,1745566.0,33003592542.295734,489775.3701833171
2022-12-20 11:30:00+03:30,1793.995,1805.385,1793.895,1803.085,2058909.893,2582392.876718187,1931269.5,3225734.0,172139425762.0444,1529236.7286550116
2022-12-20 12:30:00+03:30,1803.095,1807.695,1801.615,1807.145,2160029.888,2157930.8927814784,1607135.0210466683,3260987.9970000004,229854914892.33743,2443629.314552596
2022-12-20 13:30:00+03:30,1807.095,1807.455,1804.825,1806.428,1192540.05,2048592.4789005315,1700579.9772,2313939.8,45812362694.09715,513016.03380661947
2022-12-20 14:30:00+03:30,1806.428,1809.325,1804.478,1807.625,2615459.919,1321826.295274237,1009769.9434497086,1620758.9,46799738766.8479,812231.7867412932
2022-12-20 15:30:00+03:30,1807.615,1808.025,1798.285,1800.655,1700219.989,2247255.452417358,1485854.0298,2659154.5,112085347936.24817,1144223.7786581116
2022-12-20 16:30:00+03:30,1800.695,1806.198,1798.495,1805.535,2636460.066,2350414.7026441414,1881990.2,2988457.2,156755967923.27008,1530016.9794445443
2022-12-20 17:30:00+03:30,1805.515,1813.355,1802.625,1812.275,3968679.905,2847584.7116776765,1982942.9,3763848.0188,300061867251.39655,2417426.223112542
2022-12-20 18:30:00+03:30,1812.258,1821.035,1812.258,1815.225,3626739.979,3441832.6336873216,2574421.8,4006824.8,162536680165.96753,1083367.2050791772
2022-12-20 19:30:00+03:30,1815.235,1818.098,1813.715,1817.915,2047600.031,2584388.6746256608,2213488.8,3284115.0,136387441182.51956,1210685.843366189
2022-12-20 20:30:00+03:30,1817.925,1820.725,1817.188,1817.805,2790240.049,1454662.1985561436,1090096.8591947583,2124941.8,112259143395.61536,1770423.138415573
2022-12-20 21:30:00+03:30,1817.835,1818.125,1814.115,1815.415,768519.9976,1934612.3982643574,1102128.6874384317,2735870.5,225773900150.47443,2677313.6369757704
2022-12-20 22:30:00+03:30,1815.435,1818.905,1815.255,1818.545,1054260.016,1358832.2632205838,1052299.6,1753143.1,43249833630.75596,730176.9126720909
2022-12-20 23:30:00+03:30,1818.535,1818.925,1816.785,1817.348,596279.9788,997094.572613443,746377.6151972867,1453631.8,43806746329.93652,1007900.9317093571
2022-12-21 00:30:00+03:30,1817.378,1818.775,1816.645,1816.675,291229.9931,562353.3642789333,287350.1,1051722.0,61174035591.50808,2495611.3749294262
2022-12-21 02:30:00+03:30,1817.897,1819.108,1816.855,1817.135,637369.9903,478351.30784899637,305163.84,724550.2,19043383976.923607,913291.3758045273
2022-12-21 03:30:00+03:30,1817.135,1818.545,1816.555,1817.988,574479.9972,802056.2490606324,361203.00592000014,1090844.1,37291714432.269035,1066648.8765155145
2022-12-21 04:30:00+03:30,1818.078,1819.645,1815.565,1816.505,1783149.958,1074714.7076110968,784301.9963400003,1305870.4,21215132261.668167,452849.42165111663
2022-12-21 05:30:00+03:30,1816.465,1818.515,1815.675,1816.355,1336799.979,1661943.6999546306,1406907.4,1964914.012,29993150947.276314,414004.32824158936
2022-12-21 06:30:00+03:30,1816.335,1816.835,1814.305,1815.065,1157099.962,1519962.9052979124,1000746.94,2073271.9404874663,102413499979.61032,1545756.0864352842
2022-12-21 07:30:00+03:30,1815.075,1815.275,1813.315,1813.955,780849.9932,937725.0440927839,713510.1007287237,1545142.6,62849332294.188576,1537594.1776872608
2022-12-21 08:30:00+03:30,1813.945,1814.845,1812.858,1814.065,949580.0138,1039582.447971689,807687.9977799999,1375216.5,28118988647.249237,620508.610171947
2022-12-21 09:30:00+03:30,1814.055,1814.775,1812.398,1814.077,1084820.032,1400620.3481028932,1240709.5061317268,1583402.0,8975815686.05855,146997.13107200057
2022-12-21 10:30:00+03:30,1814.077,1816.325,1811.827,1816.275,1490270.019,1820407.4896224749,1480825.0,2096060.0,35018257227.27443,441292.5355012415
2022-12-21 11:30:00+03:30,1816.305,1817.208,1814.065,1815.695,1411540.031,1790152.7173501307,1531179.2,1997957.5183837083,21502688624.535393,275543.2543939738
2022-12-21 12:30:00+03:30,1815.695,1815.875,1812.645,1813.135,1180029.988,1579872.195312515,1449649.0,1974120.6090769595,24710918781.386017,358807.99555182183
2022-12-21 13:30:00+03:30,1813.145,1815.025,1812.098,1812.978,1031440.02,1273419.010975759,1122207.2218100177,1565547.2,17411845654.278122,313664.03187539586
2022-12-21 14:30:00+03:30,1812.958,1814.345,1811.705,1813.605,1130710.006,1486492.0378737731,1188117.1,1884376.6,52866099540.88692,815878.7550257571
2022-12-21 15:30:00+03:30,1813.645,1815.845,1813.098,1815.675,1471609.95,1686695.0319966609,1325890.792602359,2075872.2,46465164634.6053,631972.7234569455
2022-12-21 16:30:00+03:30,1815.735,1819.715,1815.305,1817.435,2357670.069,2652496.714979006,1760898.4,3150972.0802,146581837341.0871,1267770.7038752032
2022-12-21 17:30:00+03:30,1817.467,1819.848,1815.447,1818.685,3125149.965,2933404.569878242,2326789.8,3333531.8,93232221695.07318,729127.8006733202
2022-12-21 18:30:00+03:30,1818.675,1823.685,1816.078,1817.715,3385600.09,2827557.5507017574,2511995.5,3125955.2,39023278126.87465,316594.9892664072
2022-12-21 19:30:00+03:30,1817.695,1818.235,1814.647,1816.358,1245669.961,2431266.19933359,1963275.0512,3064201.8,119053870718.55348,1123376.422441265
2022-12-21 20:30:00+03:30,1816.358,1818.255,1816.358,1816.698,1602920.055,1438801.5436004924,962904.3,1924058.2223140784,69993899454.56741,1116024.0743630943
2022-12-21 21:30:00+03:30,1816.667,1817.535,1814.798,1816.848,929880.023,1298886.8636777326,994104.307644924,1842916.0,59451598067.22858,1050039.9495499355
2022-12-21 22:30:00+03:30,1816.855,1818.198,1813.415,1814.265,1324120.045,1178103.5301468938,882166.0161600001,1431138.8,24581154764.390106,478653.51293282263
2022-12-21 23:30:00+03:30,1814.285,1814.605,1812.728,1814.225,437840.0147,1060781.4963077279,762738.44,1662078.9,66064984181.582,1428767.3435988808
2022-12-22 00:30:00+03:30,1814.215,1815.075,1813.875,1813.998,271510.005,469229.9939793843,270896.6243676187,886328.7,31364091237.840675,1533428.3114710008
2022-12-22 02:30:00+03:30,1813.477,1815.475,1813.298,1814.845,366659.9989,490311.6142430303,271523.22,803238.2786480833,24369935745.46457,1140240.7872986714
2022-12-22 03:30:00+03:30,1814.825,1818.508,1814.525,1818.508,461789.9954,706051.303371865,526383.2702025387,871368.003,12443912462.76284,404314.4601427288
2022-12-22 04:30:00+03:30,1818.498,1819.715,1817.207,1819.375,1304559.946,1194241.468552941,912686.94,1382048.2,19023998620.579994,365431.2748913357
2022-12-22 05:30:00+03:30,1819.335,1819.755,1817.408,1818.197,1714149.952,1285802.4232771932,1077718.231174421,1649800.5,31952650817.43167,570083.2208177008
2022-12-22 06:30:00+03:30,1818.197,1820.008,1817.915,1819.325,849969.9831,1323633.425012071,887165.98744,1889453.6,75296284156.02415,1305032.5454198993
2022-12-22 07:30:00+03:30,1819.325,1820.125,1818.615,1820.005,751890.0037,761558.5804736357,608757.8146277699,1284349.9,38890745883.13561,1171540.812381704
2022-12-22 08:30:00+03:30,1819.995,1820.325,1818.298,1818.435,911230.0277,847799.9222493183,618358.0100400001,1199947.9,26933322429.34425,728795.9939647946
2022-12-22 09:30:00+03:30,1818.425,1819.515,1814.045,1814.655,841910.0046,1236517.7529738685,833895.9931999999,1373497.0,26105688378.089584,484325.8703064773
2022-12-22 10:30:00+03:30,1814.585,1817.365,1813.537,1816.765,868740.0222,1393026.7666219266,1080879.9983,1679567.9,31418616656.964024,517406.1199976856
2022-12-22 11:30:00+03:30,1816.735,1819.555,1815.928,1817.845,1073029.995,1264183.357839337,1124234.8549147132,1459013.9,10026448911.367855,181930.44544304282
2022-12-22 12:30:00+03:30,1817.865,1818.345,1815.125,1816.865,942839.9801,1188472.7074883447,1061561.8249210508,1470332.1,16012940581.950747,309081.21530607267
2022-12-22 13:30:00+03:30,1816.845,1816.845,1814.427,1814.427,1170140.028,1061085.0836473857,917910.06,1356154.4,19794930137.15498,427960.3144760754
2022-12-22 14:30:00+03:30,1814.445,1816.715,1813.615,1815.785,767650.0082,1162287.1919103726,868863.9998600001,1556747.2,39702177019.988785,783630.4321372021
2022-12-22 15:30:00+03:30,1815.805,1818.205,1814.835,1817.998,1281509.996,1365481.5587428834,1058702.5,1570231.0,24712615459.362415,415175.936626668
2022-12-22 16:30:00+03:30,1817.998,1819.805,1806.975,1807.665,3549480.915,2240060.3140187594,1635331.2,2809686.9946,116687153578.02037,1195028.3368804667
2022-12-22 17:30:00+03:30,1807.675,1809.915,1798.795,1802.415,2710230.112,3564485.290942471,3007196.808,4037567.01313354,100973220179.31189,649856.2020683073
2022-12-22 18:30:00+03:30,1802.445,1802.487,1794.495,1795.418,2296730.042,2577513.340508556,2168756.5,3393192.9828,125431932001.14233,1116404.007389154
2022-12-22 19:30:00+03:30,1795.418,1797.455,1794.745,1795.345,1392490.029,1617734.6527767219,1224423.99254,2304975.5,103594255085.84593,1469077.58553254
2022-12-22 20:30:00+03:30,1795.245,1795.395,1792.515,1792.955,1034219.98,1427631.949540976,993009.3,1705506.8,45071857280.64198,724267.0421392522
2022-12-22 21:30:00+03:30,1792.975,1792.975,1784.627,1785.555,1672459.96,1131119.2905524143,916840.44,1522942.2,37311698448.059555,756739.7175128233
2022-12-22 22:30:00+03:30,1785.575,1789.385,1785.477,1788.955,1537729.979,1571957.7515848507,816866.0044000002,2063148.2,121673859175.18945,1775718.2342286434
2022-12-22 23:30:00+03:30,1788.965,1794.965,1788.375,1791.845,1209509.969,1088978.3486865608,596502.0120200003,1810561.5,148629121881.00952,3131155.5794701343
2022-12-23 00:30:00+03:30,1791.885,1792.875,1790.938,1791.798,371430.0096,781921.7018678498,509186.97,1588831.8,102777448654.87006,3015465.3030934874
2022-12-23 02:30:00+03:30,1792.428,1793.598,1792.428,1793.415,532060.0271,482741.34433479595,322411.97,813243.7,17480756706.697487,830723.8980525997
2022-12-23 03:30:00+03:30,1793.435,1794.575,1791.098,1791.855,415050.0,675216.3325199516,543361.7949734905,989987.44,17419111304.762432,591819.3586816187
2022-12-23 04:30:00+03:30,1791.865,1795.195,1791.148,1794.905,890890.0023,1075745.6091118369,861248.7,1407297.9808800002,24545950766.31881,523448.943513301
2022-12-23 05:30:00+03:30,1794.925,1795.475,1792.767,1792.855,1580489.993,1283469.504812842,1009913.9808199996,1420417.4,12973147714.197584,231867.72162270953
2022-12-23 06:30:00+03:30,1792.835,1793.945,1792.385,1792.725,451669.991,1202959.742810093,878325.99878,1833205.0,65237573052.28997,1244118.5930141523
2022-12-23 07:30:00+03:30,1792.745,1795.105,1792.485,1794.715,334470.0038,636233.3703413443,504923.6114626627,901549.94,14303233386.821712,515728.86133787886
2022-12-23 08:30:00+03:30,1794.715,1796.105,1794.428,1794.675,761269.9866,603148.5379637018,471156.6,868021.3280248193,17322952343.704334,658878.7854543456
2022-12-23 09:30:00+03:30,1794.665,1796.165,1794.375,1795.208,718789.9947,957477.8666763387,738123.9890399999,1209422.9,21746485749.055946,521031.98277878447
