Time,Open,High,Low,Close,Volume
29.11.2019 17:30:00.000 GMT+0330,1453.425,1457.875,1453.165,1457.065,3234260.082
29.11.2019 18:30:00.000 GMT+0330,1457.128,1463.105,1457.128,1461.405,4881919.861
29.11.2019 19:30:00.000 GMT+0330,1461.408,1464.855,1460.728,1464.045,4355000.019
29.11.2019 20:30:00.000 GMT+0330,1464.055,1466.528,1463.435,1463.885,3212369.919
29.11.2019 21:30:00.000 GMT+0330,1463.885,1464.648,1462.838,1463.518,838919.9972
29.11.2019 22:30:00.000 GMT+0330,1463.528,1463.528,1463.418,1463.448,7400
29.11.2019 23:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 00:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 01:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 02:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 03:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 04:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 05:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 06:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 07:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 08:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 09:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 10:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 11:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 12:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 13:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 14:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 15:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 16:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 17:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 18:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 19:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 20:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 21:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 22:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
30.11.2019 23:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 00:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 01:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 02:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 03:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 04:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 05:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 06:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 07:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 08:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 09:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 10:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 11:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 12:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 13:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 14:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 15:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 16:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 17:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 18:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 19:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 20:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 21:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 22:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
01.12.2019 23:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
02.12.2019 00:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
02.12.2019 01:30:00.000 GMT+0330,1463.448,1463.448,1463.448,1463.448,0
02.12.2019 02:30:00.000 GMT+0330,1464.048,1464.078,1461.518,1461.745,607259.9888
02.12.2019 03:30:00.000 GMT+0330,1461.765,1461.765,1459.915,1461.145,1005329.967
02.12.2019 04:30:00.000 GMT+0330,1461.165,1461.625,1460.105,1460.535,1098129.988
02.12.2019 05:30:00.000 GMT+0330,1460.555,1460.785,1459.275,1459.605,770020.0081
02.12.2019 06:30:00.000 GMT+0330,1459.595,1460.155,1458.775,1458.955,708609.9982
02.12.2019 07:30:00.000 GMT+0330,1458.955,1459.645,1458.835,1459.575,275920.0037
02.12.2019 08:30:00.000 GMT+0330,1459.555,1460.415,1459.435,1459.545,675409.9727
02.12.2019 09:30:00.000 GMT+0330,1459.545,1460.288,1459.115,1460.115,1359820.008
02.12.2019 10:30:00.000 GMT+0330,1460.118,1460.368,1458.225,1458.795,2689990.044
02.12.2019 11:30:00.000 GMT+0330,1458.815,1458.895,1453.885,1455.375,3401856.899
02.12.2019 12:30:00.000 GMT+0330,1455.385,1456.295,1454.855,1455.795,2033920.05
02.12.2019 13:30:00.000 GMT+0330,1455.775,1456.885,1455.475,1456.745,1356320.024
02.12.2019 14:30:00.000 GMT+0330,1456.745,1458.928,1456.618,1458.635,2549360.037
02.12.2019 15:30:00.000 GMT+0330,1458.635,1458.865,1457.075,1457.955,1702370.048
02.12.2019 16:30:00.000 GMT+0330,1457.945,1461.588,1457.788,1458.605,4119420.052
02.12.2019 17:30:00.000 GMT+0330,1458.605,1460.105,1457.095,1458.215,3579210.043
02.12.2019 18:30:00.000 GMT+0330,1458.225,1465.268,1458.225,1463.355,8325674.057
02.12.2019 19:30:00.000 GMT+0330,1463.365,1465.005,1460.718,1463.345,5921309.948
02.12.2019 20:30:00.000 GMT+0330,1463.348,1464.208,1461.945,1463.508,3572700.024
02.12.2019 21:30:00.000 GMT+0330,1463.498,1464.508,1462.295,1463.968,2271970.034
02.12.2019 22:30:00.000 GMT+0330,1463.968,1464.978,1461.865,1462.308,1939069.986
02.12.2019 23:30:00.000 GMT+0330,1462.275,1463.908,1462.208,1462.828,1922950.029
03.12.2019 00:30:00.000 GMT+0330,1462.828,1463.045,1461.908,1462.055,305725.0082
03.12.2019 01:30:00.000 GMT+0330,1462.055,1462.055,1462.055,1462.055,0
03.12.2019 02:30:00.000 GMT+0330,1462.198,1462.828,1461.308,1462.585,524339.9739
03.12.2019 03:30:00.000 GMT+0330,1462.648,1463.445,1461.208,1461.625,1123759.985
03.12.2019 04:30:00.000 GMT+0330,1461.645,1463.848,1461.645,1462.815,1614240.05
03.12.2019 05:30:00.000 GMT+0330,1462.815,1463.048,1462.098,1462.208,829940.021
03.12.2019 06:30:00.000 GMT+0330,1462.218,1462.248,1461.315,1461.575,1161440.015
03.12.2019 07:30:00.000 GMT+0330,1461.575,1461.705,1460.745,1460.865,707719.9817
03.12.2019 08:30:00.000 GMT+0330,1460.848,1461.455,1460.335,1460.995,613489.9855
03.12.2019 09:30:00.000 GMT+0330,1460.995,1461.078,1459.768,1460.975,1226430.059
03.12.2019 10:30:00.000 GMT+0330,1461.028,1463.198,1460.625,1462.955,1670560.002
03.12.2019 11:30:00.000 GMT+0330,1462.955,1464.025,1462.005,1463.295,2930530.071
03.12.2019 12:30:00.000 GMT+0330,1463.295,1466.858,1462.705,1466.028,2511869.907
03.12.2019 13:30:00.000 GMT+0330,1466.058,1470.808,1464.835,1470.138,4845789.909
03.12.2019 14:30:00.000 GMT+0330,1470.138,1470.728,1468.415,1470.345,1613919.973
03.12.2019 15:30:00.000 GMT+0330,1470.415,1471.178,1468.295,1470.005,2274139.881
03.12.2019 16:30:00.000 GMT+0330,1470.018,1475.128,1468.895,1474.248,5318709.85
03.12.2019 17:30:00.000 GMT+0330,1474.228,1481.718,1473.698,1478.138,8416119.576
03.12.2019 18:30:00.000 GMT+0330,1478.155,1480.348,1476.428,1479.098,7336709.976
03.12.2019 19:30:00.000 GMT+0330,1479.165,1481.295,1478.148,1479.568,5340410.233
03.12.2019 20:30:00.000 GMT+0330,1479.568,1480.168,1478.408,1478.848,2382550.001
03.12.2019 21:30:00.000 GMT+0330,1478.808,1479.618,1477.365,1478.828,1952819.943
03.12.2019 22:30:00.000 GMT+0330,1478.828,1479.228,1477.828,1478.448,2516439.915
03.12.2019 23:30:00.000 GMT+0330,1478.508,1478.618,1476.688,1477.068,2269049.883
04.12.2019 00:30:00.000 GMT+0330,1477.085,1477.598,1476.898,1477.115,497184.9918
04.12.2019 01:30:00.000 GMT+0330,1477.115,1477.115,1477.115,1477.115,0
04.12.2019 02:30:00.000 GMT+0330,1476.928,1477.558,1475.758,1476.565,567619.9794
04.12.2019 03:30:00.000 GMT+0330,1476.565,1478.748,1476.075,1477.395,1643630.028
04.12.2019 04:30:00.000 GMT+0330,1477.455,1478.255,1476.575,1477.855,1530590.057
04.12.2019 05:30:00.000 GMT+0330,1477.855,1478.638,1477.185,1478.475,899829.9837
04.12.2019 06:30:00.000 GMT+0330,1478.475,1480.095,1478.475,1478.908,1304049.969
04.12.2019 07:30:00.000 GMT+0330,1478.908,1479.425,1478.565,1478.565,419160.0084
04.12.2019 08:30:00.000 GMT+0330,1478.565,1481.015,1478.508,1479.985,1780259.967
04.12.2019 09:30:00.000 GMT+0330,1479.975,1481.208,1479.825,1481.195,1234889.984
04.12.2019 10:30:00.000 GMT+0330,1481.208,1483.968,1480.938,1483.755,2546410.084
04.12.2019 11:30:00.000 GMT+0330,1483.785,1483.988,1482.015,1482.258,2179889.917
04.12.2019 12:30:00.000 GMT+0330,1482.218,1482.425,1472.665,1474.245,3526319.981
04.12.2019 13:30:00.000 GMT+0330,1474.245,1477.625,1473.695,1476.938,2856650.114
04.12.2019 14:30:00.000 GMT+0330,1476.938,1477.188,1475.445,1475.595,1765540.004
04.12.2019 15:30:00.000 GMT+0330,1475.625,1477.965,1475.595,1477.605,3006750.107
04.12.2019 16:30:00.000 GMT+0330,1477.605,1481.778,1476.088,1477.525,5191269.875
04.12.2019 17:30:00.000 GMT+0330,1477.508,1478.448,1473.555,1475.165,5243000.031
04.12.2019 18:30:00.000 GMT+0330,1475.235,1476.925,1471.365,1472.925,7037970.066
04.12.2019 19:30:00.000 GMT+0330,1472.925,1474.198,1471.828,1473.198,4790540.218
04.12.2019 20:30:00.000 GMT+0330,1473.185,1474.548,1473.098,1473.968,2818680.048
04.12.2019 21:30:00.000 GMT+0330,1473.925,1475.088,1473.448,1473.948,1880339.98
04.12.2019 22:30:00.000 GMT+0330,1473.948,1474.175,1472.995,1474.125,1940940.023
04.12.2019 23:30:00.000 GMT+0330,1474.125,1475.185,1473.985,1474.908,1934530.02
05.12.2019 00:30:00.000 GMT+0330,1474.908,1475.275,1473.945,1474.285,535579.9794
05.12.2019 01:30:00.000 GMT+0330,1474.285,1474.285,1474.285,1474.285,0
05.12.2019 02:30:00.000 GMT+0330,1474.488,1475.945,1473.968,1475.515,463490.0093
05.12.2019 03:30:00.000 GMT+0330,1475.545,1475.925,1474.745,1475.435,630879.9982
05.12.2019 04:30:00.000 GMT+0330,1475.478,1476.345,1473.688,1475.818,1877670.05
05.12.2019 05:30:00.000 GMT+0330,1475.815,1475.945,1474.965,1475.355,891309.9766
05.12.2019 06:30:00.000 GMT+0330,1475.375,1476.215,1475.235,1475.865,599200.0103
05.12.2019 07:30:00.000 GMT+0330,1475.855,1475.975,1475.088,1475.745,424360.007
05.12.2019 08:30:00.000 GMT+0330,1475.765,1478.028,1475.508,1477.695,1025990.009
05.12.2019 09:30:00.000 GMT+0330,1477.675,1478.045,1476.8,1477.255,795530.0212
05.12.2019 10:30:00.000 GMT+0330,1477.248,1478.208,1473.835,1474.325,3105350.018
05.12.2019 11:30:00.000 GMT+0330,1474.365,1476.815,1473.705,1474.585,2799319.983
05.12.2019 12:30:00.000 GMT+0330,1474.595,1475.655,1473.469,1474.095,1563240.051
05.12.2019 13:30:00.000 GMT+0330,1474.145,1474.855,1473.105,1474.245,1631890.059
05.12.2019 14:30:00.000 GMT+0330,1474.225,1475.848,1474.095,1474.835,1155930.042
05.12.2019 15:30:00.000 GMT+0330,1474.838,1476.755,1474.515,1476.288,1887740.016
05.12.2019 16:30:00.000 GMT+0330,1476.288,1478.588,1473.448,1474.175,5350259.781
05.12.2019 17:30:00.000 GMT+0330,1474.175,1477.188,1472.855,1476.645,4445559.979
05.12.2019 18:30:00.000 GMT+0330,1476.645,1478.728,1475.855,1476.185,5222300.053
05.12.2019 19:30:00.000 GMT+0330,1476.205,1479.745,1475.628,1478.948,4715829.849
05.12.2019 20:30:00.000 GMT+0330,1478.948,1480.308,1478.248,1479.058,2552380.085
05.12.2019 21:30:00.000 GMT+0330,1479.065,1479.148,1475.855,1476.265,1952419.996
05.12.2019 22:30:00.000 GMT+0330,1476.275,1478.428,1475.088,1476.215,1848569.989
05.12.2019 23:30:00.000 GMT+0330,1476.228,1476.335,1475.065,1475.705,3117224.932
06.12.2019 00:30:00.000 GMT+0330,1475.675,1476.288,1475.105,1475.685,399309.9928
06.12.2019 01:30:00.000 GMT+0330,1475.685,1475.685,1475.685,1475.685,0
06.12.2019 02:30:00.000 GMT+0330,1475.578,1476.378,1475.178,1475.915,226789.996
06.12.2019 03:30:00.000 GMT+0330,1475.878,1476.145,1474.935,1475.045,661779.9997
06.12.2019 04:30:00.000 GMT+0330,1475.068,1476.385,1475.068,1476.045,757130.0268
06.12.2019 05:30:00.000 GMT+0330,1476.045,1476.245,1475.475,1476.045,461329.9966
06.12.2019 06:30:00.000 GMT+0330,1476.088,1476.088,1474.915,1475.765,410210.0134
06.12.2019 07:30:00.000 GMT+0330,1475.755,1475.795,1475.18,1475.485,235630.0056
06.12.2019 08:30:00.000 GMT+0330,1475.495,1475.595,1474.888,1475.18,227479.9943
06.12.2019 09:30:00.000 GMT+0330,1475.18,1475.195,1471.385,1472.585,2029825.926
06.12.2019 10:30:00.000 GMT+0330,1472.565,1473.625,1472.335,1473.345,1220280.051
06.12.2019 11:30:00.000 GMT+0330,1473.345,1474.805,1472.455,1474.725,1810469.985
06.12.2019 12:30:00.000 GMT+0330,1474.725,1475.388,1473.445,1474.735,1457170.01
06.12.2019 13:30:00.000 GMT+0330,1474.745,1475.755,1474.278,1475.308,682478.0107
06.12.2019 14:30:00.000 GMT+0330,1475.265,1476.255,1474.705,1475.515,1136819.959
06.12.2019 15:30:00.000 GMT+0330,1475.515,1476.768,1474.935,1475.205,1639230.013
06.12.2019 16:30:00.000 GMT+0330,1475.195,1479.788,1464.925,1467.818,5218160.152
06.12.2019 17:30:00.000 GMT+0330,1467.818,1467.988,1460.435,1461.615,6685880.184
06.12.2019 18:30:00.000 GMT+0330,1461.545,1463.118,1459.445,1461.845,5583869.934
06.12.2019 19:30:00.000 GMT+0330,1461.805,1461.865,1458.635,1460.468,2767990.112
06.12.2019 20:30:00.000 GMT+0330,1460.475,1462.088,1460.078,1461.368,2013390.064
06.12.2019 21:30:00.000 GMT+0330,1461.328,1461.888,1459.765,1460.475,1571470.022
06.12.2019 22:30:00.000 GMT+0330,1460.465,1460.595,1459.525,1459.885,903829.9918
06.12.2019 23:30:00.000 GMT+0330,1459.925,1460.708,1459.465,1460.628,782880.0082
07.12.2019 00:30:00.000 GMT+0330,1460.638,1460.708,1459.195,1459.785,394935.0119
07.12.2019 01:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 02:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 03:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 04:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 05:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 06:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 07:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 08:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 09:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 10:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 11:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 12:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 13:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 14:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 15:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 16:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 17:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 18:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 19:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 20:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 21:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 22:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
07.12.2019 23:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 00:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 01:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 02:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 03:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 04:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 05:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 06:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 07:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 08:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 09:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 10:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 11:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 12:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 13:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 14:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 15:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 16:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 17:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 18:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 19:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 20:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 21:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 22:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
08.12.2019 23:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
09.12.2019 00:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
09.12.2019 01:30:00.000 GMT+0330,1459.785,1459.785,1459.785,1459.785,0
09.12.2019 02:30:00.000 GMT+0330,1459.418,1459.955,1458.548,1459.895,490480.0057
09.12.2019 03:30:00.000 GMT+0330,1459.965,1461.505,1459.895,1460.985,837890.029
09.12.2019 04:30:00.000 GMT+0330,1460.995,1461.445,1459.855,1460.335,1573500.037
09.12.2019 05:30:00.000 GMT+0330,1460.345,1460.355,1459.015,1459.448,1019610.047
09.12.2019 06:30:00.000 GMT+0330,1459.435,1460.075,1459.165,1459.845,417299.9859
09.12.2019 07:30:00.000 GMT+0330,1459.845,1460.375,1459.598,1460.375,291740.0002
09.12.2019 08:30:00.000 GMT+0330,1460.375,1461.168,1460.195,1460.695,387699.9915
09.12.2019 09:30:00.000 GMT+0330,1460.695,1461.735,1460.165,1460.825,900720.0003
09.12.2019 10:30:00.000 GMT+0330,1460.805,1462.505,1460.758,1462.015,1575680.018
09.12.2019 11:30:00.000 GMT+0330,1462.025,1462.825,1461.085,1462.415,1777179.956
09.12.2019 12:30:00.000 GMT+0330,1462.415,1463.118,1462.125,1462.185,1181159.973
09.12.2019 13:30:00.000 GMT+0330,1462.195,1463.725,1462.195,1462.848,1294409.99
09.12.2019 14:30:00.000 GMT+0330,1462.855,1464.198,1462.798,1463.895,878719.9855
09.12.2019 15:30:00.000 GMT+0330,1463.898,1464.758,1463.788,1464.668,1734990.001
09.12.2019 16:30:00.000 GMT+0330,1464.748,1465.318,1461.925,1464.168,2611629.963
09.12.2019 17:30:00.000 GMT+0330,1464.198,1464.798,1461.235,1462.655,2567699.909
09.12.2019 18:30:00.000 GMT+0330,1462.635,1463.025,1460.958,1461.708,2263760.09
09.12.2019 19:30:00.000 GMT+0330,1461.685,1462.005,1460.365,1461.165,2015899.897
09.12.2019 20:30:00.000 GMT+0330,1461.188,1461.205,1459.775,1459.855,1318879.962
09.12.2019 21:30:00.000 GMT+0330,1459.888,1460.875,1459.085,1459.595,1396080.017
09.12.2019 22:30:00.000 GMT+0330,1459.535,1461.208,1459.255,1460.248,1946310.043
09.12.2019 23:30:00.000 GMT+0330,1460.258,1460.865,1459.955,1460.825,866400.0034
10.12.2019 00:30:00.000 GMT+0330,1460.725,1462.008,1460.505,1461.245,301425.01
10.12.2019 01:30:00.000 GMT+0330,1461.245,1461.245,1461.245,1461.245,0
10.12.2019 02:30:00.000 GMT+0330,1461.348,1462.025,1460.658,1461.055,353619.9927
10.12.2019 03:30:00.000 GMT+0330,1461.055,1461.468,1460.558,1461.455,593439.9962
10.12.2019 04:30:00.000 GMT+0330,1461.495,1461.495,1460.465,1460.978,760950.0289
10.12.2019 05:30:00.000 GMT+0330,1460.988,1461.385,1460.545,1460.915,451330.0061
10.12.2019 06:30:00.000 GMT+0330,1460.915,1461.105,1460.078,1460.185,333669.9903
10.12.2019 07:30:00.000 GMT+0330,1460.185,1461.295,1460.148,1461.255,210470.0059
10.12.2019 08:30:00.000 GMT+0330,1461.275,1462.705,1461.248,1461.298,565079.987
10.12.2019 09:30:00.000 GMT+0330,1461.298,1462.688,1459.965,1462.145,1046229.959
10.12.2019 10:30:00.000 GMT+0330,1462.175,1463.248,1462.035,1462.215,1172440.052
10.12.2019 11:30:00.000 GMT+0330,1462.235,1464.395,1462.235,1464.048,2921639.919
10.12.2019 12:30:00.000 GMT+0330,1464.048,1465.188,1464.048,1464.285,2753319.979
10.12.2019 13:30:00.000 GMT+0330,1464.285,1464.878,1463.785,1464.858,1579980.016
10.12.2019 14:30:00.000 GMT+0330,1464.868,1467.078,1464.635,1466.408,2322249.889
10.12.2019 15:30:00.000 GMT+0330,1466.385,1467.958,1465.788,1466.625,1814980.03
10.12.2019 16:30:00.000 GMT+0330,1466.588,1467.668,1463.678,1466.955,4850729.942
10.12.2019 17:30:00.000 GMT+0330,1466.965,1469.128,1463.928,1465.445,5749859.81
10.12.2019 18:30:00.000 GMT+0330,1465.465,1465.578,1463.648,1464.448,3994610.071
10.12.2019 19:30:00.000 GMT+0330,1464.445,1465.928,1462.298,1463.735,4283199.787
10.12.2019 20:30:00.000 GMT+0330,1463.768,1465.828,1462.745,1463.125,2130359.888
10.12.2019 21:30:00.000 GMT+0330,1463.145,1464.225,1462.788,1464.085,1486539.96
10.12.2019 22:30:00.000 GMT+0330,1464.065,1465.675,1463.785,1465.348,1069219.947
10.12.2019 23:30:00.000 GMT+0330,1465.308,1465.348,1463.978,1464.568,1835185.051
11.12.2019 00:30:00.000 GMT+0330,1464.585,1464.868,1463.745,1463.745,236744.9999
11.12.2019 01:30:00.000 GMT+0330,1463.745,1463.745,1463.745,1463.745,0
11.12.2019 02:30:00.000 GMT+0330,1463.838,1464.475,1463.238,1463.795,324550.0028
11.12.2019 03:30:00.000 GMT+0330,1463.815,1464.995,1463.415,1464.095,642239.9879
11.12.2019 04:30:00.000 GMT+0330,1464.145,1464.285,1463.675,1464.145,613409.996
11.12.2019 05:30:00.000 GMT+0330,1464.125,1464.228,1463.425,1464.045,453669.9951
11.12.2019 06:30:00.000 GMT+0330,1464.025,1464.215,1463.425,1463.465,265659.9879
11.12.2019 07:30:00.000 GMT+0330,1463.465,1463.595,1462.945,1463.455,270770.0133
11.12.2019 08:30:00.000 GMT+0330,1463.435,1463.858,1462.955,1463.055,429390.0132
11.12.2019 09:30:00.000 GMT+0330,1463.045,1464.005,1462.825,1463.6,764180.0046
11.12.2019 10:30:00.000 GMT+0330,1463.6,1465.545,1463.107,1465.215,1362321.973
11.12.2019 11:30:00.000 GMT+0330,1465.228,1466.733,1462.598,1466.545,2937223.911
11.12.2019 12:30:00.000 GMT+0330,1466.475,1467.288,1465.848,1467.008,2275019.884
11.12.2019 13:30:00.000 GMT+0330,1467.015,1467.865,1466.618,1466.878,1970839.977
11.12.2019 14:30:00.000 GMT+0330,1466.878,1467.318,1465.995,1466.485,1048760.057
11.12.2019 15:30:00.000 GMT+0330,1466.485,1467.658,1465.465,1466.425,1884369.969
11.12.2019 16:30:00.000 GMT+0330,1466.425,1468.178,1465.135,1466.995,3517280.102
11.12.2019 17:30:00.000 GMT+0330,1466.998,1468.618,1466.408,1467.188,4670229.912
11.12.2019 18:30:00.000 GMT+0330,1467.178,1471.088,1466.868,1469.545,4338719.845
11.12.2019 19:30:00.000 GMT+0330,1469.548,1472.808,1469.518,1471.065,4393010.14
11.12.2019 20:30:00.000 GMT+0330,1471.098,1471.665,1470.148,1470.338,1899620.056
11.12.2019 21:30:00.000 GMT+0330,1470.325,1471.018,1469.735,1470.208,1563799.977
11.12.2019 22:30:00.000 GMT+0330,1470.408,1478.848,1467.118,1477.448,9369700.432
11.12.2019 23:30:00.000 GMT+0330,1477.498,1478.248,1474.088,1475.115,6229839.802
12.12.2019 00:30:00.000 GMT+0330,1475.108,1475.308,1474.365,1474.365,591314.9714
12.12.2019 01:30:00.000 GMT+0330,1474.365,1474.365,1474.365,1474.365,0
12.12.2019 02:30:00.000 GMT+0330,1474.618,1475.108,1474.118,1474.458,325170.0103
12.12.2019 03:30:00.000 GMT+0330,1474.465,1475.598,1474.168,1474.568,843169.9872
12.12.2019 04:30:00.000 GMT+0330,1474.615,1475.605,1474.048,1474.295,1017639.995
